Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
140.7611129,0.8622,8.148,57.1089,17.448,1000.000,3.6796,3.6796
141.246483,0.8622,8.148,57.1685,17.52,1000.000,3.6798,3.6798
141.7326681,0.8622,8.148,57.5336,17.274,1000.000,3.6796,3.6796
142.217394,0.8622,8.148,58.9641,17.124,1000.000,3.6796,3.6796
142.7009453,0.8622,8.148,58.7704,16.902,1000.000,3.6795,3.6795
143.1854101,0.8622,8.148,57.5560,17.586,1000.000,3.6795,3.6795
143.6686383,0.8622,8.148,57.7869,17.94,1000.000,3.6796,3.6796
144.1548727,0.8622,8.148,58.1073,17.958,1000.000,3.6797,3.6797
144.6385212,0.8622,8.148,58.8375,17.838,1000.000,3.6796,3.6796
145.1233592,0.8622,8.148,59.2249,17.646,1000.000,3.6797,3.6797
145.6079237,0.8622,8.148,59.2025,17.106,1000.000,3.6797,3.6797
146.0938135,0.8622,8.148,58.9492,16.578,1000.000,3.6794,3.6794
146.5772302,0.8622,8.148,58.0552,16.914,1000.000,3.6798,3.6798
147.0605411,0.8622,8.148,57.5560,17.634,1000.000,3.6796,3.6796
147.5474374,0.8622,8.148,57.2654,18.324,1000.000,3.6796,3.6796
148.0303734,0.8622,8.148,57.4964,18.702,1000.000,3.6798,3.6798
148.515422,0.8622,8.148,58.2712,19.032,1000.000,3.6797,3.6797
149.0014992,0.8622,8.148,58.3308,18.834,1000.000,3.6793,3.6793
149.4861933,0.8622,8.148,57.9807,18.642,1000.000,3.6795,3.6795
149.9718184,0.8622,8.148,58.5394,18.858,1000.000,3.6796,3.6796
150.4553619,0.8622,8.148,59.1280,18.672,1000.000,3.6795,3.6795
150.9381576,0.8622,8.148,59.0461,18.51,1000.000,3.6796,3.6796
151.4206999,0.8622,8.148,58.7853,18,1000.000,3.6797,3.6797
151.9082759,0.8622,8.148,58.2340,18.276,1000.000,3.6796,3.6796
152.3958839,0.8622,8.148,58.1967,18.468,1000.000,3.6795,3.6795
152.8786389,0.8622,8.148,58.2191,17.28,1000.000,3.6797,3.6797
153.3652534,0.8622,8.148,57.7571,16.626,1000.000,3.6795,3.6795
153.8490528,0.8622,8.148,57.3175,17.802,1000.000,3.6796,3.6796
154.335384,0.8622,8.148,58.4575,18.768,1000.000,3.6793,3.6793
154.8222408,0.8622,8.148,59.0535,18.648,1000.000,3.6796,3.6796
155.3074693,0.8622,8.148,59.1504,18.924,1000.000,3.6793,3.6793
155.7953943,0.8622,8.148,59.6123,18.66,1000.000,3.6793,3.6793
156.2806438,0.8622,8.148,60.1637,18.048,1000.000,3.6794,3.6794
156.7648733,0.8622,8.148,60.1488,18.054,1000.000,3.6791,3.6791
157.2472436,0.8622,8.148,59.4484,18.582,1000.000,3.6792,3.6792
157.7328414,0.8622,8.148,59.4782,19.194,1000.000,3.6791,3.6791
158.2223447,0.8622,8.148,58.8971,18.654,1000.000,3.6791,3.6791
158.7055714,0.8622,8.148,58.5841,18.264,1000.000,3.6793,3.6793
159.1898063,0.8622,8.148,59.1057,17.916,1000.000,3.6795,3.6795
159.6755487,0.8622,8.148,57.8465,18.138,1000.000,3.6794,3.6794
160.1597224,0.8622,8.148,57.6081,18.432,1000.000,3.6793,3.6793
160.6446751,0.8622,8.148,57.7795,18.606,1000.000,3.6793,3.6793
161.1279476,0.8622,8.148,57.8614,18.648,1000.000,3.6790,3.6790
